e_case_id,hbx_id,irs_group_id
MRVOWLWVWCEB,2481882,1000000000023769
HXKAUVOIYLLK,2436453,1000000000023770
KWLZTHWDERMJ,2346612,1000000000023771
XADDNAWWJFDK,1271792,1000000000023772
UDJHMXLODLZJ,2080791,1000000000023773
HDNPTSKLXDKL,2908575,1000000000023774
BBVSNTIVAOLW,2871110,1000000000023775
ZOOUNRDJHCEK,967248,1000000000023776
GIHAHUXRRZJN,2184705,1000000000023777
XKOETEIJTUOW,2086656,1000000000023778
SZDODTSAKWKC,2651279,1000000000023779
CIRBUDLKPLZO,2476879,1000000000023780
UXQUFWGXIPUM,1920412,1000000000023781
BZYSAWWSRQLI,2668032,1000000000023782
MTXRWGOIBRTB,2440014,1000000000023783
STRNIRMGPPLU,1171920,1000000000023784
EVVGTDBGEMIM,1100915,1000000000023785
DLMYEXQGYXMF,2150101,1000000000023786
NSRFLPJEKULL,2451206,1000000000023787
DRFNSBTOJLYN,1241586,1000000000023788
HZEPUYAPEXCL,2558941,1000000000023789
HCESUGYARXAN,2517056,1000000000023790
URXOACGRONFU,1043964,1000000000023791
DWOHFCRJBWGJ,2704481,1000000000023792
EQFLKWBGHCUR,1657284,1000000000023793
VAMBEEQFYXAH,2078646,1000000000023794
OCLSVLEDDCUB,1861331,1000000000023795
RKFXOENTYLPC,2041177,1000000000023796
KAZWNJNOBKQR,2428204,1000000000023797
XSYWTFXTJDFL,917188,1000000000023798
ZVONWNSPNWYO,2433948,1000000000023799
CPNWGVCZHOFQ,2117840,1000000000023800
FLMZEWQBNLDH,2183103,1000000000023801
YFKXHXDPYAKH,2675435,1000000000023802
YISDHUJCUUGQ,1428906,1000000000023803
QVPIVXUFYROV,2598506,1000000000023804
OQZLMMLFXKGL,2515385,1000000000023805
URUXIZVHGNPR,1730713,1000000000023806
WQSOYILNHAOG,2671373,1000000000023807
GHNLWMOGZPFM,1719735,1000000000023808
JTMDRIIVWZFK,1779588,1000000000023809
EYGHJGILQVUW,2179617,1000000000023810
ISEBFDVGUGWZ,2713517,1000000000023811
LWUKVHSYSTIM,874804,1000000000023812
EPOWLUBKGDSS,1995594,1000000000023813
DNNEBWPGGZVA,160977,1000000000023814
GETPGSFDFLMM,1787687,1000000000023815
LDPAGRLXZUSO,2283787,1000000000023816
MPFTRXSOCFCZ,2521857,1000000000023817
GOOWCLVFTABC,2204302,1000000000023818
KPWZCXTIYYKW,2343649,1000000000023819
HIGKLGPKVVGT,2447713,1000000000023820
QBNZBJKDBMRB,2901366,1000000000023821
DDIJADMBXGRM,2825936,1000000000023822
ECHUPSAPDEFB,1956667,1000000000023823
MNXRZYVLHLXA,2346671,1000000000023824
DGPRRGEYEUMY,918673,1000000000023825
WLMMZSAQLIHI,2816941,1000000000023826
QGVWCXQQYRCI,1709107,1000000000023827
PQEZZQLVYSEO,2857336,1000000000023828
GMSRLIIVVJRN,2127788,1000000000023829
UKWTNKDVPVHO,1894154,1000000000023830
YKSBAEICQTNL,2883378,1000000000023831
NZQEUZWIOBNM,1878403,1000000000023832
TOPMVITNJOYB,2180203,1000000000023833
ETTASULDFVVZ,1922437,1000000000023834
WYKBVAYUYHBZ,2531706,1000000000023835
CKKYNTPWWWLD,2751302,1000000000023836
ZSRZLRGKDPPE,2673081,1000000000023837
OPNQBLMJVIMS,2994426,1000000000023838
WWAQASFHDVMI,75573,1000000000023839
PWOOZBSKROUK,3019566,1000000000023840
FFVKBCVPHMYR,2037488,1000000000023841
CXFGGHHDOLAD,1684433,1000000000023842
KHECTYZLSDZY,900071,1000000000023843
LAGLMJQPESKX,901706,1000000000023844
ACYKKWZYMCKF,1137137,1000000000023845
FUYSGBKBXJBN,1486400,1000000000023846
BNTLAVBNQKJY,2056063,1000000000023847
ZDYMHZNJDZFM,1682582,1000000000023848
IBTXNCEKCJPP,1743800,1000000000023849
IPBFWNRDXLQH,2017747,1000000000023850
MAURLMVYUHGH,1798444,1000000000023851
JYRHTJDTEEOT,1933108,1000000000023852
SFLUINIFHVZI,1951607,1000000000023853
YKZWMXDLUMJJ,886272,1000000000023854
LVEAQBYVQZOR,2448744,1000000000023855
BSKYCNUVADVH,2410528,1000000000023856
DOQKCWZXYPRN,2764673,1000000000023857
QLFVAZHGQMAL,2165393,1000000000023858
NVJWQEDVVDOM,2303923,1000000000023859
KBCYUUOBGXUG,995675,1000000000023860
HHKIKVFXGCXJ,2454209,1000000000023861
OXHNFJBCVPKT,867385,1000000000023862
ABFDJGZHVWDB,1180014,1000000000023863
YDPKZFFUOKDB,2855449,1000000000023864
FSHCGLQPFYCP,1442463,1000000000023865
IZMIPNBKVJTV,815473,1000000000023866
DKXYYYVKQZFD,1492693,1000000000023867
SYNBNVPJLWYI,966105,1000000000023868
BHPEAEASPSXA,2795693,1000000000023869
WNBCSGBGSQLZ,163340,1000000000023870
HTADAFGMCXDH,874178,1000000000023871
DPZYKDYZNPAY,2717060,1000000000023872
ZHKMAQRGVNEI,2133714,1000000000023873
IQARQNEDWNWQ,1107993,1000000000023874
GXAHCCYANFBS,2494685,1000000000023875
JHIATAMEYZOK,2288204,1000000000023876
NHBNWWOZIJRS,827154,1000000000023877
SWRWSFKKPALD,2471053,1000000000023878
ZBYUWNGWCDGN,161115,1000000000023879
MXHVWINNLRIZ,1425035,1000000000023880
UXLNVUMCMFYU,2421968,1000000000023881
WKNNLVYXTENJ,1394345,1000000000023882
NAZKNLQSQZYD,1822738,1000000000023883
REVZAFAXVBTZ,2884480,1000000000023884
UGLSPMQVMQMC,2469283,1000000000023885
XYZPQBLHBJAJ,2516793,1000000000023886
CWYDGPQJGOUB,1525618,1000000000023887
KIXCBZAKETMB,1532429,1000000000023888
CQMWEVZCJQVA,955472,1000000000023889
LKKHIBSTHKMC,2346021,1000000000023890
HLLAKEZSKOAL,1939339,1000000000023891
UQTLQGMQERHH,2417852,1000000000023892
KYVIAFYHWEAG,1270346,1000000000023893
ALJAFJQOCATM,1959267,1000000000023894
NUXCRQZHTTUF,1912077,1000000000023895
KEJXUXVAUMYT,2330515,1000000000023896
ZOMBGADTOBVK,2538279,1000000000023897
MCMAHVVCCGBS,2044588,1000000000023898
KGPAEBCSHIUN,1155201,1000000000023899
KURVOUYRYCCS,1056242,1000000000023900
IAZOYQXYQUMF,2081679,1000000000023901
FRXNOPMXTNQY,914198,1000000000023902
LGLMQYRORSDL,2236721,1000000000023903
QXTUKGKSXNBK,1611519,1000000000023904
VARQBFAYJDXR,1842639,1000000000023905
XNZBPVCAXKRG,2258478,1000000000023906
CKJSGGAAVVGN,177835,1000000000023907
LFNFXENFQALE,2055632,1000000000023908
PHSOCCIASSXP,1461087,1000000000023909
TQEDTWXEYRDT,2082719,1000000000023910
ZVYSHKPWEIRO,1080629,1000000000023911
CYLKWMQZMSUU,1791790,1000000000023912
BSKNPLFJZJRZ,1469745,1000000000023913
SYEJEGYXIBWV,2685748,1000000000023914
FTJAYHBJXHOM,2739203,1000000000023915
LYROXFIHUDOO,2770190,1000000000023916
NTXQTNIXDNCY,1743845,1000000000023917
OSPKOSDVKAKL,2896203,1000000000023918
JEHDRUYOIEME,1744988,1000000000023919
HXPVQWQVZECC,2857916,1000000000023920
SKLYNFSODUFM,2169435,1000000000023921
TQRDWCWKFCEF,933104,1000000000023922
AHDXEGHJGRCB,2470366,1000000000023923
XQDLKNZGZJGU,2338286,1000000000023924
VJTNPFQCPJLN,1691497,1000000000023925
WRQCDEXVGIWI,2254510,1000000000023926
TSZVBXXPIGNL,1364902,1000000000023927
JZVFFQDKJTXZ,2110775,1000000000023928
ICCJDMWJLLVV,2237766,1000000000023929
YSIULIHFSGHT,759638,1000000000023930
YNDZGOAAVEEG,2834690,1000000000023931
XTZHPXMMJQVL,2851722,1000000000023932
DMXLLUCOHPRD,1894833,1000000000023933
JWBSWZRAJNHA,1296435,1000000000023934
CASMMYOIAAJE,1976249,1000000000023935
YJJLNVIQKWFD,2187546,1000000000023936
EYIUSJJZBWTU,1826902,1000000000023937
BIHHRHVWRIQM,938039,1000000000023938
YOWEPXIHFXRS,859404,1000000000023939
DNMZQJTUGAOM,2557316,1000000000023940
NZSXAXJDJBNW,2692123,1000000000023941
CPVHRCSGLHSG,2063324,1000000000023942
WLGPNQCSVDBW,2691948,1000000000023943
YPUJTUFXXZPF,2320224,1000000000023944
DUNWVQHTAVMY,151000,1000000000023945
JQAFZGVFEBFC,2737884,1000000000023946
CBCMYBZJMGVE,2793835,1000000000023947
PAGJNYSGNAIU,2103357,1000000000023948
UTDHBJECPCMD,1613960,1000000000023949
MYLGYMGDZPLS,2000544,1000000000023950
VLDEOTVCDRKD,2799227,1000000000023951
DMEQKWZNCIQV,2648216,1000000000023952
WKKLIWDESUEU,1214677,1000000000023953
EBQKEORITXHI,1992706,1000000000023954
NJBFFZLHRDHE,1040400,1000000000023955
UHQIYQOHOOVP,1705064,1000000000023956
IJVUXTJDKWAJ,894134,1000000000023957
ORHADMHCJJYO,1896142,1000000000023958
JSFNIVEDRUHE,1175683,1000000000023959
WDAUZNZBGMSR,1826784,1000000000023960
PQDXAGWFKRZF,2803504,1000000000023961
SFTELEQHFCEU,166799,1000000000023962
FOVUCLUUIRNT,2734992,1000000000023963
AGFICLTRXTWY,2760847,1000000000023964
JWAFXSUSSEZI,1858653,1000000000023965
KHDCZMLQQOTM,2324758,1000000000023966
MWBWFDFHXXTV,1233071,1000000000023967
VUVQKXMHOXWC,2294414,1000000000023968
ZEHWVWQYCUQC,2145720,1000000000023969
VWDFSYZPUERH,2204745,1000000000023970
NKMUVXMCTBLC,1038872,1000000000023971
IPLYMMRLUBMS,2414822,1000000000023972
LQPBAOZIOCPC,1554664,1000000000023973
HYJHJGQESBXP,1735866,1000000000023974
URRBQFKKEULM,2034957,1000000000023975
NIPZRCNGLCCO,1775200,1000000000023976
VPQZYMUCNOWA,1300785,1000000000023977
KEIHMWJPNAFV,1854547,1000000000023978
JSOVXXQCLEQT,1299779,1000000000023979
WVDYTSMILLWY,1731590,1000000000023980
ZJKHCOVQVLTE,2036599,1000000000023981
PBWGTHLDDVWG,1837557,1000000000023982
ROLHUGQYDXTI,1705234,1000000000023983
ASFUMCQCZABA,1777704,1000000000023984
WVJPLQKDIAVY,163558,1000000000023985
MHRRYJRUTYPF,853696,1000000000023986
GFOQENVYHFZY,878908,1000000000023987
PLDGZMYDCUHM,1271624,1000000000023988
FIMASBEHBMJV,1781412,1000000000023989
FOPLJEQDFERU,938443,1000000000023990
FKRZYJJFLMOM,757595,1000000000023991
MPIDLTBPTURR,2096160,1000000000023992
MVXCYLALQQEZ,1019188,1000000000023993
VBTMXRVGNKNE,1496540,1000000000023994
GUXNESNGOTVB,1357942,1000000000023995
ANKMOHDPHEZC,899284,1000000000023996
CCTKVEOONEKR,161214,1000000000023997
TYBEFZLGQXNW,1304497,1000000000023998
DULRBGMGBXZT,868259,1000000000023999
IJQOFCXDORNI,849432,1000000000024000
CBPVWTURDUXH,2041243,1000000000024001
KMEOUZMUSDJF,1266379,1000000000024002
QVFSKACICUCU,1347872,1000000000024003
POYVSXZTOQZQ,1675459,1000000000024004
EJOVRBUHJQTG,905388,1000000000024005
DVSCNRFJCJIU,898482,1000000000024006
HAUUHWDLDHLO,2464851,1000000000024007
QDRJKLFSHZGD,2511577,1000000000024008
KANJHCVHJLXL,835094,1000000000024009
TAZZUPSRKFEG,2337304,1000000000024010
QJPQXMBPDYDC,1892682,1000000000024011
WBCATNJUUFQQ,2665196,1000000000024012
DOJNNBQVKFYZ,2358813,1000000000024013
DUYZRXLWRZLA,2549378,1000000000024014
YFMQPSWSJXUN,965320,1000000000024015
EQOEVGREOPZG,2397412,1000000000024016
FGOEGUNBPQWM,1458657,1000000000024017
VUQPTOQOVVUA,165241,1000000000024018
REREIKRINRCT,1970899,1000000000024019
LPLXTDJLBVYX,2842946,1000000000024020
OKEFHDAYQIWL,2311959,1000000000024021
VIRRPVPOCJLH,2151071,1000000000024022
HRMNXHBJTRNG,1494365,1000000000024023
GGREEOOWWPNV,2868822,1000000000024024
OBRPESNUYPIW,2436381,1000000000024025
YZTKHJTGEYIP,1706902,1000000000024026
MHJRTYZTSSXK,1340042,1000000000024027
USAVYYZHUKAF,1972707,1000000000024028
JKAPGVUJGTQA,1064515,1000000000024029
ZMXGNYMZNZEP,2336291,1000000000024030
ZWXFMNVKZWPX,1011475,1000000000024031
HJSEWLUBJGQE,2570070,1000000000024032
CRXALXDLKYCZ,1457594,1000000000024033
HYOLJZQUWWGU,1964773,1000000000024034
CCSGYCXMDZVU,2717048,1000000000024035
LWXRBLJWILET,2898541,1000000000024036
IJZYNNIOXCHF,165243,1000000000024037
RPFIZSYGFTEO,2719432,1000000000024038
PRPXEYNXJADZ,2796621,1000000000024039
XDWLFOWTUVZT,2744957,1000000000024040
JJTXEXOCOYAJ,2806133,1000000000024041
QNRYHNEXEVNN,2093857,1000000000024042
MXXZBMRVRQCW,2798963,1000000000024043
JADJRRAUBHOH,1138136,1000000000024044
YUORSPMXGFKN,1824894,1000000000024045
JVLHPKHNWJAW,2499889,1000000000024046
BFRFZVUDVFTO,177114,1000000000024047
GNYWRLEJENIY,2855922,1000000000024048
WUJLUBBRBISZ,2405902,1000000000024049
QKCZIRGJECLI,2143421,1000000000024050
DQWFJTPODQCD,2865587,1000000000024051
FYNYADCQZKTQ,2344008,1000000000024052
EKTNFQVFTFDT,2744299,1000000000024053
DFNPNVIIMCFC,1945351,1000000000024054
QZRNQIFOKTMY,1417187,1000000000024055
XANLYDXTPQJS,2477382,1000000000024056
CEYMGWECCAPT,174287,1000000000024057
NUTNPBWVLMJV,1476799,1000000000024058
VWKGQBYUVGZE,939652,1000000000024059
ICZYXLCMSPTX,2529503,1000000000024060
RRDORGPDYTQT,1936501,1000000000024061
TTLWZKGTQOWX,2438150,1000000000024062
EWVFPAPVGDQS,2602228,1000000000024063
GCYZCYIPJTTJ,2014553,1000000000024064
ZEIKQTPUPUJN,2774013,1000000000024065
ZTOEHGEJNGEJ,2389040,1000000000024066
ZXGPZRPGVAYG,2213543,1000000000024067
EZFEHYJRGROK,2456491,1000000000024068
AVBRZDKFXIYX,2374010,1000000000024069
IPNDZAEDBZYB,2188548,1000000000024070
NGNMVAZYBACC,1436772,1000000000024071
BKSHAIDMTZQK,2764110,1000000000024072
GKBGOUWJSKLA,1186726,1000000000024073
KECTKDTNAZUM,2875865,1000000000024074
YZFKRXKSKAYB,2353303,1000000000024075
BLHFXMVRDZBJ,1602738,1000000000024076
BYXBXKLJKHGJ,2432280,1000000000024077
HXOKAOFYNDVF,2779794,1000000000024078
ZNVJOAFWWFDY,2558822,1000000000024079
PVUEJAMQEKAW,1844442,1000000000024080
UYRIASULIVPE,2283416,1000000000024081
GYRXWWMEAQHT,2034248,1000000000024082
QUSUGCMZCZKH,2853312,1000000000024083
AEOAMWFBLXPX,167100,1000000000024084
RSINKDZZNPNZ,1480268,1000000000024085
KTEETDCXTUJB,2645440,1000000000024086
NKHJFLHGWVDL,1640992,1000000000024087
YCLHOZEWOFCB,2657248,1000000000024088
ENRMVSIFIWCF,1985341,1000000000024089
SFFOBYAFNDUT,1463888,1000000000024090
NDQQHMSXUBRX,2660419,1000000000024091
GWEWCFVQVVIX,2829231,1000000000024092
CSJBVESHWZHN,166163,1000000000024093
LXIELRGDRNHO,849410,1000000000024094
EPUPJFQPNNXT,178107,1000000000024095
BMZTJBECHTNL,2209111,1000000000024096
NFZRCPOBSPBU,2785992,1000000000024097
ZSAKPBQGAOLM,1977154,1000000000024098
MNJNLDNTLZGC,2885903,1000000000024099
VUOYTQPISCCB,2659004,1000000000024100
AULBHMICVHSL,865807,1000000000024101
PTJSHLEPFFYT,2017704,1000000000024102
VAQPEFMFPYMP,2740631,1000000000024103
HXSOYKWTZBCF,2678330,1000000000024104
KDBAVHYFJIEF,2294559,1000000000024105
ABBXXVMWFFLW,2226396,1000000000024106
QNIUAHJWNUPY,1554745,1000000000024107
FFAPUBHHRRUH,1231407,1000000000024108
LMSZFTPTXESG,2259749,1000000000024109
RZXZTIGRLRTI,2146661,1000000000024110
AGRHDZEYZOSB,2863771,1000000000024111
CFPMVBMNLBAE,2850333,1000000000024112
EPHAUFEIMSNY,1914858,1000000000024113
FNDAMDGAFANB,2338205,1000000000024114
MTNNOHPPTQRF,2323233,1000000000024115
RYYYSHKYFQXE,2307791,1000000000024116
CBLCUBRXMAHK,1487510,1000000000024117
ORWFBKZOOOVF,2299840,1000000000024118
CPJZRSRBUCPD,2233160,1000000000024119
YFQDJANDYGIE,2209907,1000000000024120
LOIPOCQXFNNZ,1239589,1000000000024121
BEKGPZFDNOXC,2510698,1000000000024122
LTKRMRQEYLXM,1264606,1000000000024123
WOUQRPFPGFLH,2334646,1000000000024124
XEYIJICQLXQZ,2358801,1000000000024125
QWPIHDAROIQX,1508144,1000000000024126
ZNMYADMQBZPH,2309242,1000000000024127
FBXXTJWGCKNF,1766056,1000000000024128
YRZEZCJBMSMS,2477170,1000000000024129
KSCGXAXBUBHP,1572743,1000000000024130
ZSHLRVXHNJCW,1783760,1000000000024131
PXDMYQPUXXMZ,2456789,1000000000024132
FRGMDPMCNASJ,2164176,1000000000024133
ZMAZZSXPSWSV,2412812,1000000000024134
AIVYNFQDHUVA,1887496,1000000000024135
OGSMFHMKZBFQ,1033471,1000000000024136
RKHAWAOUDZGU,2821779,1000000000024137
NCGBPQERXETU,2632270,1000000000024138
NXHCXQJIVCTP,166773,1000000000024139
MLOORMPFKYTB,903444,1000000000024140
HIGASHHQWPUJ,1197163,1000000000024141
MXVECDAFSFBR,2556979,1000000000024142
UKTYWJAASVWS,1127122,1000000000024143
OXABXWPNBWQO,1537999,1000000000024144
NUXUSYNVGFCQ,2526404,1000000000024145
WNGJFREVRHYB,2675887,1000000000024146
RXCSRKCOKEOK,2296990,1000000000024147
TOXYSYGLOHYA,2032733,1000000000024148
OGFSFTOJCTPD,2133043,1000000000024149
DAZRWFFHQINZ,2736491,1000000000024150
KJLBKCBFGPEF,1763858,1000000000024151
ZVOZVFHQFZLX,2897179,1000000000024152
YMVYBKUHVXNW,2854249,1000000000024153
RREHQNNSGRDT,2158776,1000000000024154
MCFAEZXDIGZO,2664354,1000000000024155
QQIMHNDDBHAG,2889892,1000000000024156
ZIZWSYHFCGWY,2769656,1000000000024157
MNJPKVOPVUAW,2471694,1000000000024158
MQUHLZVMEBLC,2290922,1000000000024159
GGYGGEEOZZFP,2673312,1000000000024160
VIRAUXYGFBBY,2864635,1000000000024161
ORIITHCYGEST,2210675,1000000000024162
UQEYXXDXOGLQ,2759678,1000000000024163
MKBIRCPXSGFF,875889,1000000000024164
FNGFQJQPSJEX,1297613,1000000000024165
JTCIUHECIPBR,2324952,1000000000024166
IUKAVVJDLJJI,2045876,1000000000024167
WIIJDWUOLNTQ,2221823,1000000000024168
MEZXCZNLYTHZ,2326702,1000000000024169
RVZHZICKVDAJ,1737532,1000000000024170
GKDFMZZYFEYH,2236485,1000000000024171
FOWIJJXLVOOK,2319948,1000000000024172
RUENWLQQOVTX,2359906,1000000000024173
ZLXGJONTJEDB,2859618,1000000000024174
FLWOPNGZRGWY,2463878,1000000000024175
NPQPUJCSVVDJ,1150147,1000000000024176
TERUQGAECAGZ,1933188,1000000000024177
BUDPTIMVKLKR,2069688,1000000000024178
DWZDOCARWUZX,2241775,1000000000024179
TEDISZLOPSOU,2218789,1000000000024180
FVCNEXVBCCMP,2698354,1000000000024181
GPWOFBMFXMRR,2822618,1000000000024182
ECLHQPCWERCM,2614804,1000000000024183
IPOWBQJSKKNA,2251171,1000000000024184
GZXPYEAHIAAO,2560482,1000000000024185
GUMWNXUALRYR,165983,1000000000024186
KMKXKAGCDCZF,2681440,1000000000024187
AJCVVIAWYVUG,1890865,1000000000024188
WSPYMHPRZZCB,2818196,1000000000024189
JOAETXDWFEIZ,2497817,1000000000024190
IMGBNWCCEDRQ,2412318,1000000000024191
YJJRZQHKWOCE,1887346,1000000000024192
BROCUPCTDMKW,1160918,1000000000024193
AALOKCMPEIBB,2556293,1000000000024194
WBGGGMTQHMUY,2826390,1000000000024195
KCUUCVELDBRO,819654,1000000000024196
XQIOKLNCUDJH,2762710,1000000000024197
NDMTBNRTNOIF,1012935,1000000000024198
JWEPKGLIEGWD,769671,1000000000024199
HLFRGWWPIHZY,2563506,1000000000024200
VHZMVLISVWWJ,1288896,1000000000024201
BWCEFARRDJXU,2414835,1000000000024202
AGCTOKCUZHGB,2502719,1000000000024203
LDQSVHFLYJTZ,2028627,1000000000024204
XBCUMWOAWIWE,2818123,1000000000024205
BYSZMHJOVPLP,2069656,1000000000024206
YRLRXGPPNOYN,787066,1000000000024207
WTGRGOGXRSZW,2534478,1000000000024208
MNXCYOHFXUOG,1699831,1000000000024209
LKXRXSQNLPGE,2300395,1000000000024210
KZVKGWTGVGBO,2326004,1000000000024211
MYKKPKEOBEJS,2028490,1000000000024212
AZEFDDIYSGBE,833580,1000000000024213
YIVKEJMOBYEF,2902386,1000000000024214
OONAEZVMIPEJ,2129942,1000000000024215
VNGAHXVBJSMS,2810941,1000000000024216
YCBTATSMUFSD,1342488,1000000000024217
NNRUEPSTYSIQ,2884554,1000000000024218
AIOGGWLLNWSX,2683893,1000000000024219
MGZCWZOIIJAD,2569774,1000000000024220
JJXDTUPKEMEJ,2487621,1000000000024221
TFITSOWJZCKA,2658667,1000000000024222
FPHCPZQDJISV,2554888,1000000000024223
FUIXYOJRLMEW,2226519,1000000000024224
MSASKMITZHUQ,2824783,1000000000024225
JZDIIHSVDRZR,2545148,1000000000024226
HEWHZGLHBIFC,2135158,1000000000024227
GZCVYQXOAJSH,1140238,1000000000024228
PLTJHKIMCHUY,2790144,1000000000024229
LIFMMABKXVEQ,2456917,1000000000024230
UMIGRZTGOSAO,2454965,1000000000024231
ZRESRNESVBGO,2594012,1000000000024232
UJORCJUSOZMH,1736839,1000000000024233
GZVJRIFCHWTR,2638646,1000000000024234
ZZHBMYFEHGFG,2115671,1000000000024235
OCJZXUJHWWDN,2878865,1000000000024236
MSDMEGDCWMBM,1499312,1000000000024237
WBXAFNRDVJIJ,2102294,1000000000024238
MNTPZGQDZWSD,2037344,1000000000024239
ILTQMOBCOLCY,2572886,1000000000024240
BZZNYXWTSTYX,2559653,1000000000024241
DMVZBICUPDUK,2245960,1000000000024242
OIKNETISTQJC,1816400,1000000000024243
THBENGWNETJN,945037,1000000000024244
CNPGBYYEHFWO,893737,1000000000024245
HOEECPFATHDW,1955719,1000000000024246
NBGVBPQJASYR,1738034,1000000000024247
BGRMCLKWCBDU,2819549,1000000000024248
GFMJLGZMCAMV,2107344,1000000000024249
CXHKUAWEYEWD,1569625,1000000000024250
GZOWOGZWWMAO,1952499,1000000000024251
FAXITADMRTWE,1040855,1000000000024252
TTDUSXUNHGTD,900461,1000000000024253
XMXAEKRBAHQF,1325252,1000000000024254
EEAETKOQMHQM,1002173,1000000000024255
FEQNSCKRMCTC,1095200,1000000000024256
LWQAJPVPIROU,1525718,1000000000024257
FKVKWSTKZMBE,1816880,1000000000024258
CZAYPBTBWZDO,1973435,1000000000024259
DTPAENJKSEKG,1976500,1000000000024260
IOIUIMDULBYZ,904630,1000000000024261
JGUZKCTBVPSE,1290044,1000000000024262
MQADNMYYXSEZ,1734030,1000000000024263
XWEFTRGWZRQV,823837,1000000000024264
HXRGCMFVTRXK,1252459,1000000000024265
SDAZEWLZXNHN,1949086,1000000000024266
DUZEZRLMDNRC,1859133,1000000000024267
ZVJIJMSJPDOM,989858,1000000000024268
SWOGIJLROENQ,892879,1000000000024269
OOIXTMXCSDFJ,1553367,1000000000024270
YYPEJRAWJBQT,1007201,1000000000024271
APKMDYEDZHES,757926,1000000000024272
RLSEDZYKUBBR,945570,1000000000024273
ZBBKMXGMRFVX,1211064,1000000000024274
ZJAZCXTKAUKY,1237877,1000000000024275
KJMPAQFDDOER,1305976,1000000000024276
AGYQCFAACDPT,1628013,1000000000024277
WGXEYXQGOBNK,1682358,1000000000024278
EVYPXLHHFVRT,1292470,1000000000024279
XDGERQDTLZJW,1102693,1000000000024280
IXNFCNAZDEJC,769564,1000000000024281
OOEHFUADFIFX,1087152,1000000000024282
YFXGLLPJOLTT,1850919,1000000000024283
WWGQFNTALRKA,1909002,1000000000024284
TOYLHAABXNBZ,1730061,1000000000024285
LPLCXVVOJQOS,2096589,1000000000024286
MSNHCDEBGJLC,1765843,1000000000024287
BKHGGAKBCDRE,2018883,1000000000024288
RGKTSTTWZJFF,1014063,1000000000024289
WBBSBAGHQJNL,2104336,1000000000024290
RJPOVIGTHQEH,1124169,1000000000024291
ZVZDMJRLPCJL,1420161,1000000000024292
WZPVVBMAWKEX,1268287,1000000000024293
JFFLECMMOIDY,1009660,1000000000024294
XFCNCOIQTONS,2082029,1000000000024295
OZKFNJLYYHLT,1005072,1000000000024296
RZVCENJUSTIH,1442703,1000000000024297
TINOINARMPOM,1960967,1000000000024298
DBNAYWMTIWCR,1157740,1000000000024299
DLVJZZZVIRCF,1888301,1000000000024300
BAFQUSLXTSME,1783970,1000000000024301
POEGHNFEGNKL,1715540,1000000000024302
XGXCZMDBJVFT,1166116,1000000000024303
JCSPNZRAEJQB,1492269,1000000000024304
VNGEQJQUDREH,1019196,1000000000024305
QIOOMIXDJPPG,1512143,1000000000024306
WLUAFZUVFHHK,1338972,1000000000024307
NXTIHSCDQINM,2020158,1000000000024308
WNIHABXVDCER,1866539,1000000000024309
VOBIKVYJBYLR,2077671,1000000000024310
LUAXTGRISGPS,1359436,1000000000024311
KQHBSNKPONII,1700920,1000000000024312
YVVJFGGNFISK,1820159,1000000000024313
YVPCQCKEUHJL,1296003,1000000000024314
SFLXBMTTXNWB,2050040,1000000000024315
ANXTXUPPDCVW,956702,1000000000024316
VXZUIISLHXXU,2243344,1000000000024317
BDNSTMOUXXJU,2417371,1000000000024318
JLTBMQGVNQMO,2607145,1000000000024319
WBYMYXJZCAER,2721814,1000000000024320
HCGVHFTBBBUX,2776642,1000000000024321
YEWKDVBFNKXL,1081641,1000000000024322
MLRKEHPWWMKF,2723691,1000000000024323
UUCKSBPULQZS,2841629,1000000000024324
YGOVPLLTGVCV,1928744,1000000000024325
AFDGGFPDXZJS,1013852,1000000000024326
TRQKULWWWERH,2620673,1000000000024327
MLOFOJDIPRGI,827457,1000000000024328
LUIBPXOCSCRU,1581989,1000000000024329
SNMUVYCZMKEG,1691806,1000000000024330
MUOWCZNVSCPK,2804851,1000000000024331
NJNPYLDUBIVT,2846865,1000000000024332
FADQQIXPZLCA,1767895,1000000000024333
JAELYPYPQEID,2728011,1000000000024334
KNAGLUPDLCBU,2728754,1000000000024335
BWEYVMYKAAFQ,2764443,1000000000024336
RTXEFQZJTZWS,2707056,1000000000024337
PCFIUWEBJJTE,2476411,1000000000024338
OUTTQKTRJYQD,1970409,1000000000024339
EDIUVIBHDAII,2226994,1000000000024340
IVTTZJCGRCCE,2478479,1000000000024341
VWMYQEZIUPSO,2703242,1000000000024342
AJJFZKMJESCJ,2700899,1000000000024343
CKQZVXDPIZMK,2154241,1000000000024344
ZAQZEFCLOEUR,2478521,1000000000024345
CIDMOCPJYQWK,2589936,1000000000024346
BMTUGNOGICTQ,2017720,1000000000024347
SQYKWQHBYWWJ,1804186,1000000000024348
VVNTGFGEDHUQ,2642064,1000000000024349
SXZYPXLDKRMR,1538102,1000000000024350
YHKVMTPAQOED,1763238,1000000000024351
UGSVXRLQSMVX,2794180,1000000000024352
HJQXRSHIYLMF,2811684,1000000000024353
APIQAMWCKJNC,2111425,1000000000024354
COIFESGSAJMA,1440354,1000000000024355
UPAVLOEHQGXY,1205012,1000000000024356
ZWVFZEYEHDGZ,1806830,1000000000024357
SOECGSYOUXNW,1956485,1000000000024358
